nodeId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T20:00:00.000Z,2026-01-04T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.69,calibration-missing,,8,calibration-missing,,10,calibration-missing,,24.74,calibration-missing,,25,calibration-missing,,26.39,calibration-missing,,26,calibration-missing,,45.60,calibration-missing,,14.78,sensor-ready,14.78,22.39,sensor-ready,22.39,11.89,calibration-missing,,13.91,sensor-ready,13.91,21.44,calibrated-ready,12.22,21,calibrated-ready,12,36.11,calibrated-ready,18.54,22.85,calibrated-ready,12.83,77,calibrated-ready,58,14.60,sensor-ready,14.60,22.09,sensor-ready,22.09,,,,57.70,sensor-ready,57.70,,,,0.57,sensor-ready,0.57,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T20:00:00.000Z,2026-01-04T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,calibration-missing,,8,calibration-missing,,8,calibration-missing,,29.58,calibration-missing,,30,calibration-missing,,29.68,calibration-missing,,30,calibration-missing,,47.81,calibration-missing,,15.21,sensor-ready,15.21,21.87,sensor-ready,21.87,12.34,calibration-missing,,14.19,sensor-ready,14.19,24.70,calibrated-ready,13.20,25,calibrated-ready,13,37.78,calibrated-ready,19.04,24.48,calibrated-ready,13.22,80,calibrated-ready,59,14.95,sensor-ready,14.95,21.51,sensor-ready,21.51,,,,57.43,sensor-ready,57.43,,,,0.71,sensor-ready,0.71,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T21:00:00.000Z,2026-01-04T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.09,calibration-missing,,9,calibration-missing,,10,calibration-missing,,23.75,calibration-missing,,24,calibration-missing,,26.15,calibration-missing,,26,calibration-missing,,44.51,calibration-missing,,14.97,sensor-ready,14.97,21.82,sensor-ready,21.82,12.26,calibration-missing,,14.11,sensor-ready,14.11,22.05,calibrated-ready,12.13,22,calibrated-ready,12,35.34,calibrated-ready,18.07,22.45,calibrated-ready,12.50,76,calibrated-ready,57,14.81,sensor-ready,14.81,21.53,sensor-ready,21.53,,,,58.22,sensor-ready,58.22,,,,0.32,sensor-ready,0.32,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T21:00:00.000Z,2026-01-04T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,calibration-missing,,7,calibration-missing,,7,calibration-missing,,30.75,calibration-missing,,31,calibration-missing,,26.72,calibration-missing,,27,calibration-missing,,47.43,calibration-missing,,14.23,sensor-ready,14.23,21.69,sensor-ready,21.69,11.92,calibration-missing,,13.40,sensor-ready,13.40,22.37,calibrated-ready,12.20,22,calibrated-ready,12,37.52,calibrated-ready,18.84,23.42,calibrated-ready,12.71,78,calibrated-ready,58,14.02,sensor-ready,14.02,21.33,sensor-ready,21.33,,,,57.88,sensor-ready,57.88,,,,0.48,sensor-ready,0.48,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T22:00:00.000Z,2026-01-04T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04,calibration-missing,,9,calibration-missing,,10,calibration-missing,,21.43,calibration-missing,,21,calibration-missing,,26.66,calibration-missing,,27,calibration-missing,,44.34,calibration-missing,,15.00,sensor-ready,15.00,21.69,sensor-ready,21.69,12.62,calibration-missing,,14.10,sensor-ready,14.10,23.13,calibrated-ready,12.07,23,calibrated-ready,12,35.21,calibrated-ready,17.95,22.79,calibrated-ready,12.29,76,calibrated-ready,57,14.81,sensor-ready,14.81,21.40,sensor-ready,21.40,,,,59.54,sensor-ready,59.54,,,,-0.19,sensor-ready,-0.19,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T22:00:00.000Z,2026-01-04T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,calibration-missing,,8,calibration-missing,,10,calibration-missing,,28.64,calibration-missing,,29,calibration-missing,,26.48,calibration-missing,,26,calibration-missing,,47.08,calibration-missing,,14.43,sensor-ready,14.43,21.53,sensor-ready,21.53,12.05,calibration-missing,,13.55,sensor-ready,13.55,22.71,calibrated-ready,11.93,23,calibrated-ready,12,37.26,calibrated-ready,18.65,23.06,calibrated-ready,12.32,77,calibrated-ready,57,14.24,sensor-ready,14.24,21.17,sensor-ready,21.17,,,,59.52,sensor-ready,59.52,,,,-0.08,sensor-ready,-0.08,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T23:00:00.000Z,2026-01-05T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15,calibration-missing,,9,calibration-missing,,10,calibration-missing,,21.54,calibration-missing,,22,calibration-missing,,32.70,calibration-missing,,33,calibration-missing,,44.15,calibration-missing,,16.84,sensor-ready,16.84,21.59,sensor-ready,21.59,14.41,calibration-missing,,15.79,sensor-ready,15.79,27.59,calibrated-ready,13.80,28,calibrated-ready,14,35.10,calibrated-ready,17.82,25.19,calibrated-ready,12.98,81,calibrated-ready,58,16.61,sensor-ready,16.61,21.30,sensor-ready,21.30,,,,60.46,sensor-ready,60.46,,,,-0.32,sensor-ready,-0.32,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T23:00:00.000Z,2026-01-05T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.88,calibration-missing,,9,calibration-missing,,11,calibration-missing,,24.95,calibration-missing,,25,calibration-missing,,30.85,calibration-missing,,31,calibration-missing,,46.81,calibration-missing,,15.53,sensor-ready,15.53,21.40,sensor-ready,21.40,13.26,calibration-missing,,14.58,sensor-ready,14.58,24.82,calibrated-ready,13.08,25,calibrated-ready,13,36.97,calibrated-ready,18.48,23.94,calibrated-ready,12.70,79,calibrated-ready,58,15.28,sensor-ready,15.28,21.04,sensor-ready,21.04,,,,60.70,sensor-ready,60.70,,,,-0.24,sensor-ready,-0.24,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T00:00:00.000Z,2026-01-05T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.91,calibration-missing,,10,calibration-missing,,12,calibration-missing,,17.82,calibration-missing,,18,calibration-missing,,32.70,calibration-missing,,33,calibration-missing,,43.83,calibration-missing,,16.97,sensor-ready,16.97,21.44,sensor-ready,21.44,14.34,calibration-missing,,15.94,sensor-ready,15.94,26.82,calibrated-ready,13.70,27,calibrated-ready,14,34.82,calibrated-ready,17.64,25.75,calibrated-ready,13.23,82,calibrated-ready,59,16.77,sensor-ready,16.77,21.15,sensor-ready,21.15,,,,61.24,sensor-ready,61.24,,,,-0.42,sensor-ready,-0.42,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T00:00:00.000Z,2026-01-05T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10,calibration-missing,,9,calibration-missing,,10,calibration-missing,,21.61,calibration-missing,,22,calibration-missing,,31.63,calibration-missing,,32,calibration-missing,,46.25,calibration-missing,,16.57,sensor-ready,16.57,21.19,sensor-ready,21.19,14.43,calibration-missing,,15.56,sensor-ready,15.56,27.75,calibrated-ready,13.31,28,calibrated-ready,13,36.56,calibrated-ready,18.23,25.70,calibrated-ready,12.95,82,calibrated-ready,58,16.31,sensor-ready,16.31,20.83,sensor-ready,20.83,,,,61.41,sensor-ready,61.41,,,,-0.34,sensor-ready,-0.34,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T01:00:00.000Z,2026-01-05T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68,calibration-missing,,9,calibration-missing,,11,calibration-missing,,22.67,calibration-missing,,23,calibration-missing,,27.61,calibration-missing,,28,calibration-missing,,43.15,calibration-missing,,14.64,sensor-ready,14.64,21.14,sensor-ready,21.14,12.08,calibration-missing,,13.82,sensor-ready,13.82,22.96,calibrated-ready,12.01,23,calibrated-ready,12,34.30,calibrated-ready,17.38,24.36,calibrated-ready,12.86,79,calibrated-ready,58,14.46,sensor-ready,14.46,20.86,sensor-ready,20.86,,,,61.38,sensor-ready,61.38,,,,-0.46,sensor-ready,-0.46,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T01:00:00.000Z,2026-01-05T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.40,calibration-missing,,8,calibration-missing,,8,calibration-missing,,28.86,calibration-missing,,29,calibration-missing,,27.55,calibration-missing,,28,calibration-missing,,45.30,calibration-missing,,14.56,sensor-ready,14.56,20.86,sensor-ready,20.86,12.40,calibration-missing,,13.71,sensor-ready,13.71,23.09,calibrated-ready,11.94,23,calibrated-ready,12,35.85,calibrated-ready,17.88,24.35,calibrated-ready,12.71,79,calibrated-ready,58,14.37,sensor-ready,14.37,20.51,sensor-ready,20.51,,,,61.55,sensor-ready,61.55,,,,-0.37,sensor-ready,-0.37,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T02:00:00.000Z,2026-01-05T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95,calibration-missing,,8,calibration-missing,,9,calibration-missing,,24.80,calibration-missing,,25,calibration-missing,,27.05,calibration-missing,,27,calibration-missing,,41.58,calibration-missing,,14.43,sensor-ready,14.43,20.59,sensor-ready,20.59,12.08,calibration-missing,,13.58,sensor-ready,13.58,22.13,calibrated-ready,11.84,22,calibrated-ready,12,33.21,calibrated-ready,16.88,23.80,calibrated-ready,12.66,78,calibrated-ready,58,14.26,sensor-ready,14.26,20.31,sensor-ready,20.31,,,,61.25,sensor-ready,61.25,,,,-0.42,sensor-ready,-0.42,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T02:00:00.000Z,2026-01-05T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26,calibration-missing,,7,calibration-missing,,7,calibration-missing,,28.64,calibration-missing,,29,calibration-missing,,27.66,calibration-missing,,28,calibration-missing,,43.84,calibration-missing,,14.04,sensor-ready,14.04,20.31,sensor-ready,20.31,11.44,calibration-missing,,13.18,sensor-ready,13.18,22.46,calibrated-ready,11.85,22,calibrated-ready,12,34.80,calibrated-ready,17.41,23.91,calibrated-ready,12.58,79,calibrated-ready,57,13.84,sensor-ready,13.84,19.98,sensor-ready,19.98,,,,61.79,sensor-ready,61.79,,,,-0.35,sensor-ready,-0.35,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T03:00:00.000Z,2026-01-05T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79,calibration-missing,,9,calibration-missing,,11,calibration-missing,,21.44,calibration-missing,,21,calibration-missing,,28.93,calibration-missing,,29,calibration-missing,,40.50,calibration-missing,,15.05,sensor-ready,15.05,20.16,sensor-ready,20.16,12.85,calibration-missing,,14.18,sensor-ready,14.18,23.77,calibrated-ready,12.34,24,calibrated-ready,12,32.40,calibrated-ready,16.51,23.80,calibrated-ready,12.59,78,calibrated-ready,57,14.86,sensor-ready,14.86,19.89,sensor-ready,19.89,,,,61.80,sensor-ready,61.80,,,,-0.39,sensor-ready,-0.39,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T03:00:00.000Z,2026-01-05T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,calibration-missing,,7,calibration-missing,,8,calibration-missing,,24.64,calibration-missing,,25,calibration-missing,,27.51,calibration-missing,,28,calibration-missing,,42.43,calibration-missing,,14.22,sensor-ready,14.22,19.85,sensor-ready,19.85,12.45,calibration-missing,,13.35,sensor-ready,13.35,22.86,calibrated-ready,11.88,23,calibrated-ready,12,33.80,calibrated-ready,16.95,23.70,calibrated-ready,12.47,78,calibrated-ready,57,14.01,sensor-ready,14.01,19.52,sensor-ready,19.52,,,,61.53,sensor-ready,61.53,,,,-0.32,sensor-ready,-0.32,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T04:00:00.000Z,2026-01-05T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30,calibration-missing,,8,calibration-missing,,9,calibration-missing,,21.68,calibration-missing,,22,calibration-missing,,28.56,calibration-missing,,29,calibration-missing,,38.93,calibration-missing,,14.72,sensor-ready,14.72,19.53,sensor-ready,19.53,12.63,calibration-missing,,13.86,sensor-ready,13.86,23.31,calibrated-ready,12.16,23,calibrated-ready,12,31.25,calibrated-ready,15.98,23.67,calibrated-ready,12.49,78,calibrated-ready,57,14.53,sensor-ready,14.53,19.27,sensor-ready,19.27,,,,62.05,sensor-ready,62.05,,,,-0.68,sensor-ready,-0.68,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T04:00:00.000Z,2026-01-05T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,calibration-missing,,7,calibration-missing,,7,calibration-missing,,25.04,calibration-missing,,25,calibration-missing,,26.80,calibration-missing,,27,calibration-missing,,40.90,calibration-missing,,14.09,sensor-ready,14.09,19.26,sensor-ready,19.26,11.81,calibration-missing,,13.21,sensor-ready,13.21,23.07,calibrated-ready,11.56,23,calibrated-ready,12,32.70,calibrated-ready,16.45,23.56,calibrated-ready,12.29,78,calibrated-ready,57,13.89,sensor-ready,13.89,18.94,sensor-ready,18.94,,,,62.19,sensor-ready,62.19,,,,-0.61,sensor-ready,-0.61,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T05:00:00.000Z,2026-01-05T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15,calibration-missing,,9,calibration-missing,,10,calibration-missing,,19.34,calibration-missing,,19,calibration-missing,,35.91,calibration-missing,,36,calibration-missing,,38.08,calibration-missing,,17.04,sensor-ready,17.04,19.09,sensor-ready,19.09,15.25,calibration-missing,,15.95,sensor-ready,15.95,27.81,calibrated-ready,14.31,28,calibrated-ready,14,30.57,calibrated-ready,15.66,24.68,calibrated-ready,12.82,80,calibrated-ready,58,16.79,sensor-ready,16.79,18.84,sensor-ready,18.84,,,,62.61,sensor-ready,62.61,,,,-0.91,sensor-ready,-0.91,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T05:00:00.000Z,2026-01-05T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43,calibration-missing,,8,calibration-missing,,9,calibration-missing,,23.46,calibration-missing,,23,calibration-missing,,34.56,calibration-missing,,35,calibration-missing,,39.39,calibration-missing,,16.60,sensor-ready,16.60,18.58,sensor-ready,18.58,14.32,calibration-missing,,15.48,sensor-ready,15.48,28.27,calibrated-ready,13.74,28,calibrated-ready,14,31.68,calibrated-ready,15.91,24.59,calibrated-ready,12.51,80,calibrated-ready,57,16.34,sensor-ready,16.34,18.28,sensor-ready,18.28,,,,63.22,sensor-ready,63.22,,,,-0.85,sensor-ready,-0.85,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T06:00:00.000Z,2026-01-05T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33,calibration-missing,,14,calibration-missing,,15,calibration-missing,,12.09,calibration-missing,,12,calibration-missing,,40.34,calibration-missing,,40,calibration-missing,,37.85,calibration-missing,,19.64,sensor-ready,19.64,18.95,sensor-ready,18.95,17.55,calibration-missing,,18.38,sensor-ready,18.38,32.76,calibrated-ready,15.54,33,calibrated-ready,16,30.38,calibrated-ready,15.51,27.73,calibrated-ready,13.53,86,calibrated-ready,59,19.38,sensor-ready,19.38,18.70,sensor-ready,18.70,,,,64.02,sensor-ready,64.02,,,,-1.07,sensor-ready,-1.07,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T06:00:00.000Z,2026-01-05T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.98,calibration-missing,,13,calibration-missing,,15,calibration-missing,,13.71,calibration-missing,,14,calibration-missing,,44.94,calibration-missing,,45,calibration-missing,,39.16,calibration-missing,,19.73,sensor-ready,19.73,18.50,sensor-ready,18.50,16.94,calibration-missing,,18.33,sensor-ready,18.33,36.16,calibrated-ready,16.62,36,calibrated-ready,17,31.53,calibrated-ready,15.77,29.38,calibrated-ready,13.80,89,calibrated-ready,60,19.38,sensor-ready,19.38,18.19,sensor-ready,18.19,,,,64.24,sensor-ready,64.24,,,,-0.96,sensor-ready,-0.96,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T07:00:00.000Z,2026-01-05T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76,calibration-missing,,20,calibration-missing,,22,calibration-missing,,3.46,calibration-missing,,3,calibration-missing,,42.26,calibration-missing,,42,calibration-missing,,37.58,calibration-missing,,19.53,sensor-ready,19.53,18.79,sensor-ready,18.79,17.43,calibration-missing,,18.22,sensor-ready,18.22,34.39,calibrated-ready,15.45,34,calibrated-ready,15,30.20,calibrated-ready,15.35,30.44,calibrated-ready,14.01,91,calibrated-ready,60,19.23,sensor-ready,19.23,18.53,sensor-ready,18.53,,,,66.69,sensor-ready,66.69,,,,-1.96,sensor-ready,-1.96,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T07:00:00.000Z,2026-01-05T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.93,calibration-missing,,13,calibration-missing,,15,calibration-missing,,10.35,calibration-missing,,10,calibration-missing,,40.57,calibration-missing,,41,calibration-missing,,38.71,calibration-missing,,18.98,sensor-ready,18.98,18.33,sensor-ready,18.33,17.13,calibration-missing,,17.64,sensor-ready,17.64,33.46,calibrated-ready,14.90,33,calibrated-ready,15,31.20,calibrated-ready,15.56,30.95,calibrated-ready,14.14,92,calibrated-ready,60,18.67,sensor-ready,18.67,18.03,sensor-ready,18.03,,,,66.84,sensor-ready,66.84,,,,-1.75,sensor-ready,-1.75,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T08:00:00.000Z,2026-01-05T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74,calibration-missing,,27,calibration-missing,,30,calibration-missing,,-6.40,calibration-missing,,,,,49.62,calibration-missing,,50,calibration-missing,,37.13,calibration-missing,,21.98,sensor-ready,21.98,18.54,sensor-ready,18.54,20.13,calibration-missing,,20.53,sensor-ready,20.53,39.66,calibrated-ready,16.83,40,calibrated-ready,17,29.92,calibrated-ready,15.15,34.97,calibrated-ready,15.03,99,calibrated-ready,62,21.64,sensor-ready,21.64,18.29,sensor-ready,18.29,,,,70.00,sensor-ready,70.00,,,,-2.88,sensor-ready,-2.88,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T08:00:00.000Z,2026-01-05T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.17,calibration-missing,,25,calibration-missing,,27,calibration-missing,,-6.57,calibration-missing,,,,,52.06,calibration-missing,,52,calibration-missing,,38.34,calibration-missing,,21.25,sensor-ready,21.25,18.14,sensor-ready,18.14,20.00,calibration-missing,,19.65,sensor-ready,19.65,41.24,calibrated-ready,17.06,41,calibrated-ready,17,30.95,calibrated-ready,15.38,36.12,calibrated-ready,15.14,102,calibrated-ready,62,20.86,sensor-ready,20.86,17.84,sensor-ready,17.84,,,,70.83,sensor-ready,70.83,,,,-2.85,sensor-ready,-2.85,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T09:00:00.000Z,2026-01-05T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49,calibration-missing,,30,calibration-missing,,32,calibration-missing,,-7.34,calibration-missing,,,,,70.18,calibration-missing,,70,calibration-missing,,37.59,calibration-missing,,27.91,sensor-ready,27.91,18.57,sensor-ready,18.57,26.68,calibration-missing,,26.00,sensor-ready,26.00,51.12,calibrated-ready,22.12,51,calibrated-ready,22,30.16,calibrated-ready,15.17,43.43,calibrated-ready,18.71,120,calibrated-ready,69,27.42,sensor-ready,27.42,18.31,sensor-ready,18.31,,,,71.89,sensor-ready,71.89,,,,-3.38,sensor-ready,-3.38,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T09:00:00.000Z,2026-01-05T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,calibration-missing,,27,calibration-missing,,29,calibration-missing,,-5.98,calibration-missing,,,,,71.78,calibration-missing,,72,calibration-missing,,38.67,calibration-missing,,27.63,sensor-ready,27.63,18.14,sensor-ready,18.14,26.26,calibration-missing,,25.59,sensor-ready,25.59,53.63,calibrated-ready,21.96,54,calibrated-ready,22,31.17,calibrated-ready,15.34,45.18,calibrated-ready,18.74,125,calibrated-ready,69,27.06,sensor-ready,27.06,17.84,sensor-ready,17.84,,,,73.12,sensor-ready,73.12,,,,-3.33,sensor-ready,-3.33,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T10:00:00.000Z,2026-01-05T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.43,calibration-missing,,33,calibration-missing,,35,calibration-missing,,-11.74,calibration-missing,,,,,84.25,calibration-missing,,84,calibration-missing,,38.55,calibration-missing,,35.75,sensor-ready,35.75,18.83,sensor-ready,18.83,33.04,calibration-missing,,33.31,sensor-ready,33.31,60.28,calibrated-ready,26.74,60,calibrated-ready,27,30.65,calibrated-ready,15.33,51.86,calibrated-ready,22.87,141,calibrated-ready,77,35.12,sensor-ready,35.12,18.57,sensor-ready,18.57,,,,71.30,sensor-ready,71.30,,,,-2.79,sensor-ready,-2.79,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-05T10:00:00.000Z,2026-01-05T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.26,calibration-missing,,31,calibration-missing,,33,calibration-missing,,-11.71,calibration-missing,,,,,85.94,calibration-missing,,86,calibration-missing,,39.47,calibration-missing,,34.09,sensor-ready,34.09,18.36,sensor-ready,18.36,32.01,calibration-missing,,31.59,sensor-ready,31.59,62.62,calibrated-ready,26.49,63,calibrated-ready,26,31.60,calibrated-ready,15.45,53.90,calibrated-ready,22.72,146,calibrated-ready,76,33.36,sensor-ready,33.36,18.05,sensor-ready,18.05,,,,72.12,sensor-ready,72.12,,,,-2.72,sensor-ready,-2.72,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-05T11:00:00.000Z,2026-01-05T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12,calibration-missing,,29,calibration-missing,,31,calibration-missing,,-9.80,calibration-missing,,,,,82.23,calibration-missing,,82,calibration-missing,,39.49,calibration-missing,,34.20,sensor-ready,34.20,19.05,sensor-ready,19.05,31.40,calibration-missing,,31.75,sensor-ready,31.75,59.40,calibrated-ready,26.40,59,calibrated-ready,26,31.15,calibrated-ready,15.48,55.63,calibrated-ready,24.64,151,calibrated-ready,80,33.57,sensor-ready,33.57,18.78,sensor-ready,18.78,,,,70.01,sensor-ready,70.01,,,,-2.35,sensor-ready,-2.35,,,,,,
