datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-12T21:00:00.000Z,2025-11-12T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,calibration-missing,,17,calibration-missing,,18,calibration-missing,,24.67,calibration-missing,,25,calibration-missing,,4.97,calibration-missing,,5,calibration-missing,,10.33,calibration-missing,,5.51,sensor-ready,5.51,8.50,sensor-ready,8.50,2.39,calibration-missing,,5.31,sensor-ready,5.31,4.36,calibrated-ready,5.36,4,calibrated-ready,5,8.69,calibrated-ready,7.16,5.30,calibrated-ready,5.85,29,calibrated-ready,32,5.45,sensor-ready,5.45,8.43,sensor-ready,8.43,,,,48.63,sensor-ready,48.63,,,,12.01,sensor-ready,12.01,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-12T22:00:00.000Z,2025-11-12T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39,calibration-missing,,13,calibration-missing,,14,calibration-missing,,29.64,calibration-missing,,30,calibration-missing,,5.76,calibration-missing,,6,calibration-missing,,9.88,calibration-missing,,6.56,sensor-ready,6.56,8.27,sensor-ready,8.27,2.92,calibration-missing,,6.33,sensor-ready,6.33,5.15,calibrated-ready,5.58,5,calibrated-ready,6,8.55,calibrated-ready,7.01,5.25,calibrated-ready,5.74,29,calibrated-ready,32,6.51,sensor-ready,6.51,8.19,sensor-ready,8.19,,,,52.20,sensor-ready,52.20,,,,11.49,sensor-ready,11.49,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-12T22:00:00.000Z,2025-11-12T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43,calibration-missing,,12,calibration-missing,,13,calibration-missing,,27.03,calibration-missing,,27,calibration-missing,,5.66,calibration-missing,,6,calibration-missing,,10.37,calibration-missing,,6.71,sensor-ready,6.71,8.59,sensor-ready,8.59,2.92,calibration-missing,,6.49,sensor-ready,6.49,4.94,calibrated-ready,5.59,5,calibrated-ready,6,8.73,calibrated-ready,7.18,5.12,calibrated-ready,5.72,28,calibrated-ready,32,6.66,sensor-ready,6.66,8.51,sensor-ready,8.51,,,,51.87,sensor-ready,51.87,,,,11.43,sensor-ready,11.43,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-12T23:00:00.000Z,2025-11-13T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.70,calibration-missing,,11,calibration-missing,,13,calibration-missing,,29.84,calibration-missing,,30,calibration-missing,,7.74,calibration-missing,,8,calibration-missing,,9.98,calibration-missing,,7.81,sensor-ready,7.81,8.39,sensor-ready,8.39,3.77,calibration-missing,,7.53,sensor-ready,7.53,6.30,calibrated-ready,6.28,6,calibrated-ready,6,8.64,calibrated-ready,7.05,5.78,calibrated-ready,6.01,32,calibrated-ready,33,7.74,sensor-ready,7.74,8.31,sensor-ready,8.31,,,,53.39,sensor-ready,53.39,,,,10.98,sensor-ready,10.98,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-12T23:00:00.000Z,2025-11-13T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53,calibration-missing,,11,calibration-missing,,13,calibration-missing,,26.09,calibration-missing,,26,calibration-missing,,7.22,calibration-missing,,7,calibration-missing,,10.47,calibration-missing,,8.22,sensor-ready,8.22,8.71,sensor-ready,8.71,4.02,calibration-missing,,7.93,sensor-ready,7.93,6.57,calibrated-ready,6.23,7,calibrated-ready,6,8.83,calibrated-ready,7.23,5.84,calibrated-ready,5.98,32,calibrated-ready,33,8.16,sensor-ready,8.16,8.64,sensor-ready,8.64,,,,53.22,sensor-ready,53.22,,,,10.92,sensor-ready,10.92,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T00:00:00.000Z,2025-11-13T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71,calibration-missing,,12,calibration-missing,,14,calibration-missing,,27.29,calibration-missing,,27,calibration-missing,,8.23,calibration-missing,,8,calibration-missing,,10.03,calibration-missing,,7.84,sensor-ready,7.84,8.46,sensor-ready,8.46,4.10,calibration-missing,,7.52,sensor-ready,7.52,7.28,calibrated-ready,6.38,7,calibrated-ready,6,8.69,calibrated-ready,7.07,6.53,calibrated-ready,6.19,36,calibrated-ready,34,7.77,sensor-ready,7.77,8.38,sensor-ready,8.38,,,,54.34,sensor-ready,54.34,,,,10.31,sensor-ready,10.31,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T00:00:00.000Z,2025-11-13T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81,calibration-missing,,11,calibration-missing,,13,calibration-missing,,23.55,calibration-missing,,24,calibration-missing,,11.07,calibration-missing,,11,calibration-missing,,10.57,calibration-missing,,9.95,sensor-ready,9.95,8.83,sensor-ready,8.83,5.15,calibration-missing,,9.50,sensor-ready,9.50,9.58,calibrated-ready,7.55,10,calibrated-ready,8,8.92,calibrated-ready,7.27,7.71,calibrated-ready,6.76,43,calibrated-ready,37,9.85,sensor-ready,9.85,8.75,sensor-ready,8.75,,,,53.90,sensor-ready,53.90,,,,10.24,sensor-ready,10.24,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T01:00:00.000Z,2025-11-13T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.57,calibration-missing,,13,calibration-missing,,15,calibration-missing,,22.70,calibration-missing,,23,calibration-missing,,7.93,calibration-missing,,8,calibration-missing,,10.04,calibration-missing,,7.50,sensor-ready,7.50,8.50,sensor-ready,8.50,3.68,calibration-missing,,7.19,sensor-ready,7.19,6.78,calibrated-ready,6.22,7,calibrated-ready,6,8.70,calibrated-ready,7.08,6.65,calibrated-ready,6.21,37,calibrated-ready,34,7.42,sensor-ready,7.42,8.42,sensor-ready,8.42,,,,54.43,sensor-ready,54.43,,,,10.43,sensor-ready,10.43,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T01:00:00.000Z,2025-11-13T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02,calibration-missing,,11,calibration-missing,,12,calibration-missing,,22.59,calibration-missing,,23,calibration-missing,,7.56,calibration-missing,,8,calibration-missing,,10.53,calibration-missing,,8.06,sensor-ready,8.06,8.87,sensor-ready,8.87,4.26,calibration-missing,,7.73,sensor-ready,7.73,6.74,calibrated-ready,6.28,7,calibrated-ready,6,8.91,calibrated-ready,7.27,7.22,calibrated-ready,6.52,40,calibrated-ready,36,8.00,sensor-ready,8.00,8.79,sensor-ready,8.79,,,,53.45,sensor-ready,53.45,,,,10.39,sensor-ready,10.39,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T02:00:00.000Z,2025-11-13T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45,calibration-missing,,10,calibration-missing,,11,calibration-missing,,24.55,calibration-missing,,25,calibration-missing,,6.92,calibration-missing,,7,calibration-missing,,10.02,calibration-missing,,6.97,sensor-ready,6.97,8.55,sensor-ready,8.55,3.51,calibration-missing,,6.69,sensor-ready,6.69,6.07,calibrated-ready,5.97,6,calibrated-ready,6,8.71,calibrated-ready,7.09,6.36,calibrated-ready,6.09,35,calibrated-ready,33,6.90,sensor-ready,6.90,8.47,sensor-ready,8.47,,,,52.50,sensor-ready,52.50,,,,10.29,sensor-ready,10.29,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T02:00:00.000Z,2025-11-13T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79,calibration-missing,,10,calibration-missing,,12,calibration-missing,,20.56,calibration-missing,,21,calibration-missing,,7.39,calibration-missing,,7,calibration-missing,,10.44,calibration-missing,,7.54,sensor-ready,7.54,8.89,sensor-ready,8.89,3.79,calibration-missing,,7.24,sensor-ready,7.24,6.36,calibrated-ready,6.16,6,calibrated-ready,6,8.86,calibrated-ready,7.25,6.79,calibrated-ready,6.34,37,calibrated-ready,35,7.47,sensor-ready,7.47,8.81,sensor-ready,8.81,,,,53.11,sensor-ready,53.11,,,,10.24,sensor-ready,10.24,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T03:00:00.000Z,2025-11-13T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34,calibration-missing,,11,calibration-missing,,12,calibration-missing,,30.98,calibration-missing,,31,calibration-missing,,6.02,calibration-missing,,6,calibration-missing,,9.93,calibration-missing,,6.44,sensor-ready,6.44,8.55,sensor-ready,8.55,3.18,calibration-missing,,6.23,sensor-ready,6.23,5.33,calibrated-ready,5.80,5,calibrated-ready,6,8.64,calibrated-ready,7.07,5.84,calibrated-ready,5.94,32,calibrated-ready,33,6.39,sensor-ready,6.39,8.47,sensor-ready,8.47,,,,49.76,sensor-ready,49.76,,,,9.90,sensor-ready,9.90,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T03:00:00.000Z,2025-11-13T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95,calibration-missing,,9,calibration-missing,,11,calibration-missing,,26.56,calibration-missing,,27,calibration-missing,,6.33,calibration-missing,,6,calibration-missing,,10.40,calibration-missing,,6.55,sensor-ready,6.55,8.89,sensor-ready,8.89,2.97,calibration-missing,,6.31,sensor-ready,6.31,5.43,calibrated-ready,5.89,5,calibrated-ready,6,8.82,calibrated-ready,7.25,6.11,calibrated-ready,6.12,34,calibrated-ready,34,6.49,sensor-ready,6.49,8.81,sensor-ready,8.81,,,,49.85,sensor-ready,49.85,,,,9.84,sensor-ready,9.84,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T04:00:00.000Z,2025-11-13T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.56,calibration-missing,,8,calibration-missing,,10,calibration-missing,,33.32,calibration-missing,,33,calibration-missing,,7.05,calibration-missing,,7,calibration-missing,,9.85,calibration-missing,,7.43,sensor-ready,7.43,8.57,sensor-ready,8.57,3.79,calibration-missing,,7.14,sensor-ready,7.14,6.30,calibrated-ready,6.43,6,calibrated-ready,6,8.59,calibrated-ready,7.08,6.07,calibrated-ready,6.15,33,calibrated-ready,34,7.37,sensor-ready,7.37,8.49,sensor-ready,8.49,,,,47.13,sensor-ready,47.13,,,,10.11,sensor-ready,10.11,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T04:00:00.000Z,2025-11-13T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,calibration-missing,,8,calibration-missing,,9,calibration-missing,,30.22,calibration-missing,,30,calibration-missing,,7.20,calibration-missing,,7,calibration-missing,,10.35,calibration-missing,,7.60,sensor-ready,7.60,8.90,sensor-ready,8.90,3.86,calibration-missing,,7.34,sensor-ready,7.34,6.22,calibrated-ready,6.49,6,calibrated-ready,6,8.78,calibrated-ready,7.26,6.16,calibrated-ready,6.29,34,calibrated-ready,34,7.53,sensor-ready,7.53,8.82,sensor-ready,8.82,,,,47.37,sensor-ready,47.37,,,,10.05,sensor-ready,10.05,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T05:00:00.000Z,2025-11-13T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.30,calibration-missing,,12,calibration-missing,,13,calibration-missing,,30.57,calibration-missing,,31,calibration-missing,,8.40,calibration-missing,,8,calibration-missing,,9.73,calibration-missing,,8.21,sensor-ready,8.21,8.55,sensor-ready,8.55,4.64,calibration-missing,,7.90,sensor-ready,7.90,7.76,calibrated-ready,6.98,8,calibrated-ready,7,8.51,calibrated-ready,7.09,6.76,calibrated-ready,6.28,37,calibrated-ready,34,8.12,sensor-ready,8.12,8.47,sensor-ready,8.47,,,,47.49,sensor-ready,47.49,,,,9.83,sensor-ready,9.83,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T05:00:00.000Z,2025-11-13T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32,calibration-missing,,12,calibration-missing,,13,calibration-missing,,26.01,calibration-missing,,26,calibration-missing,,7.28,calibration-missing,,7,calibration-missing,,10.20,calibration-missing,,8.13,sensor-ready,8.13,8.88,sensor-ready,8.88,4.23,calibration-missing,,7.85,sensor-ready,7.85,6.97,calibrated-ready,6.62,7,calibrated-ready,7,8.70,calibrated-ready,7.26,6.57,calibrated-ready,6.37,36,calibrated-ready,35,8.07,sensor-ready,8.07,8.80,sensor-ready,8.80,,,,47.72,sensor-ready,47.72,,,,9.72,sensor-ready,9.72,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T06:00:00.000Z,2025-11-13T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.32,calibration-missing,,15,calibration-missing,,16,calibration-missing,,27.25,calibration-missing,,27,calibration-missing,,9.19,calibration-missing,,9,calibration-missing,,9.60,calibration-missing,,9.24,sensor-ready,9.24,8.55,sensor-ready,8.55,5.31,calibration-missing,,8.89,sensor-ready,8.89,8.75,calibrated-ready,7.29,9,calibrated-ready,7,8.43,calibrated-ready,7.09,7.76,calibrated-ready,6.57,43,calibrated-ready,36,9.16,sensor-ready,9.16,8.47,sensor-ready,8.47,,,,49.15,sensor-ready,49.15,,,,9.34,sensor-ready,9.34,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T06:00:00.000Z,2025-11-13T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92,calibration-missing,,13,calibration-missing,,15,calibration-missing,,23.73,calibration-missing,,24,calibration-missing,,8.17,calibration-missing,,8,calibration-missing,,9.82,calibration-missing,,9.04,sensor-ready,9.04,8.80,sensor-ready,8.80,4.82,calibration-missing,,8.73,sensor-ready,8.73,7.56,calibrated-ready,6.95,8,calibrated-ready,7,8.47,calibrated-ready,7.18,7.06,calibrated-ready,6.54,39,calibrated-ready,36,8.99,sensor-ready,8.99,8.72,sensor-ready,8.72,,,,48.99,sensor-ready,48.99,,,,9.36,sensor-ready,9.36,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T07:00:00.000Z,2025-11-13T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80,calibration-missing,,17,calibration-missing,,19,calibration-missing,,25.30,calibration-missing,,25,calibration-missing,,10.28,calibration-missing,,10,calibration-missing,,9.68,calibration-missing,,9.43,sensor-ready,9.43,8.65,sensor-ready,8.65,5.59,calibration-missing,,9.04,sensor-ready,9.04,9.23,calibrated-ready,7.45,9,calibrated-ready,7,8.51,calibrated-ready,7.15,8.53,calibrated-ready,6.83,47,calibrated-ready,38,9.35,sensor-ready,9.35,8.58,sensor-ready,8.58,,,,51.64,sensor-ready,51.64,,,,8.49,sensor-ready,8.49,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T07:00:00.000Z,2025-11-13T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.09,calibration-missing,,15,calibration-missing,,16,calibration-missing,,23.07,calibration-missing,,23,calibration-missing,,9.34,calibration-missing,,9,calibration-missing,,9.86,calibration-missing,,8.82,sensor-ready,8.82,8.87,sensor-ready,8.87,4.85,calibration-missing,,8.48,sensor-ready,8.48,8.29,calibrated-ready,7.11,8,calibrated-ready,7,8.51,calibrated-ready,7.22,7.67,calibrated-ready,6.71,42,calibrated-ready,37,8.74,sensor-ready,8.74,8.79,sensor-ready,8.79,,,,51.15,sensor-ready,51.15,,,,8.48,sensor-ready,8.48,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T08:00:00.000Z,2025-11-13T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84,calibration-missing,,11,calibration-missing,,13,calibration-missing,,29.61,calibration-missing,,30,calibration-missing,,8.90,calibration-missing,,9,calibration-missing,,9.84,calibration-missing,,8.62,sensor-ready,8.62,8.81,sensor-ready,8.81,4.85,calibration-missing,,8.29,sensor-ready,8.29,8.38,calibrated-ready,6.93,8,calibrated-ready,7,8.67,calibrated-ready,7.23,8.46,calibrated-ready,6.87,47,calibrated-ready,38,8.53,sensor-ready,8.53,8.73,sensor-ready,8.73,,,,51.55,sensor-ready,51.55,,,,8.91,sensor-ready,8.91,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T08:00:00.000Z,2025-11-13T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63,calibration-missing,,10,calibration-missing,,12,calibration-missing,,27.77,calibration-missing,,28,calibration-missing,,9.86,calibration-missing,,10,calibration-missing,,10.04,calibration-missing,,8.73,sensor-ready,8.73,9.02,sensor-ready,9.02,4.87,calibration-missing,,8.37,sensor-ready,8.37,8.38,calibrated-ready,7.20,8,calibrated-ready,7,8.65,calibrated-ready,7.30,8.03,calibrated-ready,6.86,44,calibrated-ready,38,8.64,sensor-ready,8.64,8.94,sensor-ready,8.94,,,,51.50,sensor-ready,51.50,,,,8.90,sensor-ready,8.90,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T09:00:00.000Z,2025-11-13T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.41,calibration-missing,,18,calibration-missing,,19,calibration-missing,,16.76,calibration-missing,,17,calibration-missing,,9.89,calibration-missing,,10,calibration-missing,,9.97,calibration-missing,,9.69,sensor-ready,9.69,8.97,sensor-ready,8.97,5.97,calibration-missing,,9.36,sensor-ready,9.36,8.92,calibrated-ready,7.03,9,calibrated-ready,7,8.81,calibrated-ready,7.29,8.61,calibrated-ready,6.91,48,calibrated-ready,38,9.63,sensor-ready,9.63,8.89,sensor-ready,8.89,,,,56.29,sensor-ready,56.29,,,,7.57,sensor-ready,7.57,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T09:00:00.000Z,2025-11-13T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26,calibration-missing,,14,calibration-missing,,15,calibration-missing,,21.59,calibration-missing,,22,calibration-missing,,9.49,calibration-missing,,9,calibration-missing,,10.12,calibration-missing,,9.45,sensor-ready,9.45,9.15,sensor-ready,9.15,5.50,calibration-missing,,9.09,sensor-ready,9.09,8.55,calibrated-ready,6.99,9,calibrated-ready,7,8.73,calibrated-ready,7.35,8.27,calibrated-ready,6.88,46,calibrated-ready,38,9.37,sensor-ready,9.37,9.07,sensor-ready,9.07,,,,54.87,sensor-ready,54.87,,,,7.57,sensor-ready,7.57,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T10:00:00.000Z,2025-11-13T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,calibration-missing,,10,calibration-missing,,11,calibration-missing,,29.99,calibration-missing,,30,calibration-missing,,7.94,calibration-missing,,8,calibration-missing,,9.93,calibration-missing,,7.51,sensor-ready,7.51,8.99,sensor-ready,8.99,4.05,calibration-missing,,7.27,sensor-ready,7.27,7.05,calibrated-ready,6.28,7,calibrated-ready,6,8.77,calibrated-ready,7.30,7.94,calibrated-ready,6.75,44,calibrated-ready,37,7.45,sensor-ready,7.45,8.91,sensor-ready,8.91,,,,54.34,sensor-ready,54.34,,,,7.06,sensor-ready,7.06,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T10:00:00.000Z,2025-11-13T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93,calibration-missing,,8,calibration-missing,,10,calibration-missing,,26.45,calibration-missing,,26,calibration-missing,,8.13,calibration-missing,,8,calibration-missing,,10.06,calibration-missing,,7.86,sensor-ready,7.86,9.17,sensor-ready,9.17,4.49,calibration-missing,,7.55,sensor-ready,7.55,7.28,calibrated-ready,6.42,7,calibrated-ready,6,8.71,calibrated-ready,7.35,7.80,calibrated-ready,6.76,43,calibrated-ready,37,7.80,sensor-ready,7.80,9.09,sensor-ready,9.09,,,,53.89,sensor-ready,53.89,,,,7.09,sensor-ready,7.09,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T11:00:00.000Z,2025-11-13T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77,calibration-missing,,18,calibration-missing,,20,calibration-missing,,14.04,calibration-missing,,14,calibration-missing,,8.34,calibration-missing,,8,calibration-missing,,9.83,calibration-missing,,7.22,sensor-ready,7.22,8.96,sensor-ready,8.96,3.89,calibration-missing,,6.95,sensor-ready,6.95,6.95,calibrated-ready,6.10,7,calibrated-ready,6,8.67,calibrated-ready,7.27,7.52,calibrated-ready,6.60,42,calibrated-ready,37,7.15,sensor-ready,7.15,8.88,sensor-ready,8.88,,,,57.71,sensor-ready,57.71,,,,6.11,sensor-ready,6.11,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T11:00:00.000Z,2025-11-13T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32,calibration-missing,,18,calibration-missing,,19,calibration-missing,,10.58,calibration-missing,,11,calibration-missing,,7.71,calibration-missing,,8,calibration-missing,,9.86,calibration-missing,,7.41,sensor-ready,7.41,9.11,sensor-ready,9.11,4.18,calibration-missing,,7.15,sensor-ready,7.15,6.79,calibrated-ready,5.98,7,calibrated-ready,6,8.56,calibrated-ready,7.29,7.36,calibrated-ready,6.58,41,calibrated-ready,36,7.35,sensor-ready,7.35,9.03,sensor-ready,9.03,,,,57.56,sensor-ready,57.56,,,,6.16,sensor-ready,6.16,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-13T12:00:00.000Z,2025-11-13T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.91,calibration-missing,,25,calibration-missing,,28,calibration-missing,,7.11,calibration-missing,,7,calibration-missing,,10.87,calibration-missing,,11,calibration-missing,,9.66,calibration-missing,,9.08,sensor-ready,9.08,8.90,sensor-ready,8.90,6.03,calibration-missing,,8.72,sensor-ready,8.72,9.43,calibrated-ready,6.61,9,calibrated-ready,7,8.53,calibrated-ready,7.19,8.34,calibrated-ready,6.61,46,calibrated-ready,37,9.00,sensor-ready,9.00,8.82,sensor-ready,8.82,,,,63.57,sensor-ready,63.57,,,,4.60,sensor-ready,4.60,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-13T12:00:00.000Z,2025-11-13T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.63,calibration-missing,,28,calibration-missing,,31,calibration-missing,,2.10,calibration-missing,,2,calibration-missing,,12.45,calibration-missing,,12,calibration-missing,,9.79,calibration-missing,,9.64,sensor-ready,9.64,9.11,sensor-ready,9.11,6.27,calibration-missing,,9.22,sensor-ready,9.22,10.11,calibrated-ready,7.21,10,calibrated-ready,7,8.52,calibrated-ready,7.24,8.62,calibrated-ready,6.71,48,calibrated-ready,37,9.54,sensor-ready,9.54,9.03,sensor-ready,9.03,,,,62.32,sensor-ready,62.32,,,,4.64,sensor-ready,4.64,,,,,,
